age,workclass,education-num,occupation,capital-gain,capital-loss,hours-per-week,income
65,?,6,?,9386,0,50,1
37,Local-gov,16,Prof-specialty,0,0,40,0
53,?,13,?,0,0,20,0
33,Private,9,Adm-clerical,0,0,40,0
29,Private,9,Transport-moving,2635,0,40,0
46,Private,10,Transport-moving,3325,0,55,0
45,Private,14,Prof-specialty,0,0,45,0
25,Private,13,Exec-managerial,0,0,55,1
40,Private,6,Craft-repair,0,0,50,0
47,Private,10,Prof-specialty,0,0,40,0
44,Private,10,Other-service,0,0,35,0
30,Private,10,Machine-op-inspct,0,0,40,0
19,Private,9,Sales,0,0,30,0
35,Private,9,Adm-clerical,0,0,40,0
52,Private,9,Machine-op-inspct,0,0,38,0
49,Self-emp-inc,14,Exec-managerial,0,0,70,1
28,Private,10,Exec-managerial,0,1848,50,0
42,Private,9,Adm-clerical,0,0,35,0
45,Local-gov,14,Prof-specialty,7688,0,55,1
52,Private,3,Machine-op-inspct,0,0,40,0
43,Private,8,Adm-clerical,0,0,40,0
33,Private,14,Exec-managerial,0,0,50,0
33,Private,13,Other-service,0,0,40,0
25,Private,10,Sales,0,0,40,0
29,Private,9,Adm-clerical,0,0,44,0
32,Private,9,Farming-fishing,0,0,65,0
30,Private,9,Adm-clerical,0,0,40,0
34,Self-emp-not-inc,7,Farming-fishing,0,0,72,0
25,Private,11,Tech-support,0,0,56,0
50,Self-emp-not-inc,10,Farming-fishing,7688,0,40,1
48,Self-emp-not-inc,10,Transport-moving,0,0,50,1
57,Self-emp-not-inc,7,Sales,0,0,15,0
30,Private,13,Sales,0,0,40,0
35,Private,13,Craft-repair,0,0,35,0
27,State-gov,14,Exec-managerial,0,0,40,0
21,Private,11,Transport-moving,0,0,40,0
26,Private,9,Transport-moving,0,0,40,1
31,Private,9,Machine-op-inspct,0,0,40,0
63,Private,9,Transport-moving,0,0,20,0
39,Self-emp-not-inc,11,Farming-fishing,0,0,60,0
48,Private,13,Prof-specialty,0,0,45,1
42,Private,9,Other-service,0,0,25,0
57,Private,10,Craft-repair,0,1672,45,0
36,Private,10,Craft-repair,0,0,40,0
37,Private,9,Adm-clerical,0,0,40,0
49,Private,13,Prof-specialty,0,0,40,0
33,Private,13,Handlers-cleaners,0,2001,40,0
21,Private,9,Adm-clerical,0,0,40,0
47,Private,7,Other-service,0,0,35,0
52,Private,14,Exec-managerial,0,0,36,0
55,Private,5,Machine-op-inspct,10520,0,60,0
39,Private,9,Prof-specialty,0,0,40,0
47,Private,13,Sales,0,0,40,1
47,Private,6,Machine-op-inspct,0,0,40,0
36,Self-emp-not-inc,13,Exec-managerial,2407,0,40,0
41,State-gov,11,Exec-managerial,0,0,40,0
23,Private,6,Craft-repair,0,0,40,0
50,Federal-gov,9,Exec-managerial,4386,0,40,0
52,Private,10,Adm-clerical,0,0,40,0
40,Private,10,Sales,0,0,45,0
52,Self-emp-inc,15,Prof-specialty,0,0,60,0
25,Private,9,Machine-op-inspct,2176,0,40,0
22,Private,9,Protective-serv,0,0,40,0
66,?,11,?,0,0,40,0
59,Self-emp-not-inc,10,Sales,0,0,70,0
25,Private,10,Other-service,0,0,48,0
25,Private,9,Craft-repair,0,0,40,1
25,Private,11,Tech-support,0,0,40,0
31,Private,10,Craft-repair,0,0,40,1
49,Federal-gov,10,Adm-clerical,0,0,41,0
19,Private,10,Sales,0,0,25,0
25,Private,11,Other-service,0,0,40,0
36,Federal-gov,13,Prof-specialty,0,0,40,0
53,Private,9,Other-service,0,1740,40,0
31,Private,13,Prof-specialty,14084,0,60,1
29,Private,10,Adm-clerical,0,0,40,1
46,Private,9,Craft-repair,0,0,40,0
21,Private,10,Other-service,0,0,15,0
29,Private,13,Sales,0,0,50,1
45,Private,13,Sales,0,0,60,1
30,Local-gov,9,Adm-clerical,0,0,40,0
27,Private,9,Craft-repair,0,0,40,0
29,Private,9,Adm-clerical,0,0,50,0
38,Private,13,Prof-specialty,0,0,50,1
90,Private,14,Prof-specialty,0,0,40,1
68,Local-gov,6,Other-service,0,0,20,0
17,Private,7,Adm-clerical,0,0,16,0
36,Private,12,Tech-support,14344,0,40,1
54,Self-emp-not-inc,13,Exec-managerial,0,0,40,1
42,Self-emp-inc,13,Exec-managerial,0,0,60,0
52,Private,9,Exec-managerial,0,0,60,1
38,Private,9,Handlers-cleaners,0,0,40,0
34,Private,9,Other-service,0,0,40,0
24,Private,13,Exec-managerial,0,0,40,0
21,State-gov,9,Craft-repair,0,0,12,0
37,Private,12,Prof-specialty,0,1485,40,0
42,Private,9,Other-service,0,0,35,0
55,Self-emp-not-inc,9,Craft-repair,0,0,40,0
53,Local-gov,10,Other-service,0,0,35,0
56,Private,9,Transport-moving,0,0,50,0
25,Private,9,Craft-repair,0,0,40,0
44,Self-emp-not-inc,13,Exec-managerial,0,0,60,0
24,Private,10,Craft-repair,0,0,40,0
30,Private,9,Tech-support,0,0,40,0
60,Private,3,Craft-repair,0,0,45,0
33,Self-emp-inc,16,Prof-specialty,0,0,60,0
51,Private,12,Sales,0,0,50,0
21,Private,9,Machine-op-inspct,0,0,40,0
43,Private,10,Adm-clerical,0,0,40,0
33,?,9,?,0,0,41,0
47,Private,12,Prof-specialty,15024,0,40,1
37,Private,9,Craft-repair,0,0,40,0
21,Private,9,Transport-moving,0,0,40,0
34,Self-emp-inc,13,Exec-managerial,7688,0,55,1
23,Private,9,Sales,0,1590,48,0
30,Private,10,Adm-clerical,0,0,40,0
21,Private,10,Other-service,0,0,40,0
47,Local-gov,10,Adm-clerical,0,0,33,0
47,Private,10,Exec-managerial,0,0,40,0
24,Local-gov,13,Prof-specialty,0,1974,40,0
23,Private,9,Exec-managerial,0,0,45,0
48,Private,14,Exec-managerial,15024,0,40,1
32,Private,9,Sales,0,0,60,0
21,Private,10,Adm-clerical,0,0,40,0
34,Private,13,Exec-managerial,0,0,50,1
21,Private,9,Adm-clerical,0,0,40,0
54,Private,14,Exec-managerial,0,0,40,0
48,Private,9,Machine-op-inspct,0,0,40,0
32,Local-gov,9,Other-service,0,0,41,0
33,Federal-gov,15,Prof-specialty,0,0,65,1
22,Private,9,Craft-repair,0,0,40,0
38,Private,13,Sales,0,0,42,1
45,Local-gov,10,Exec-managerial,0,0,40,1
61,Local-gov,14,Exec-managerial,7298,0,60,1
56,Private,9,Sales,0,0,45,0
30,Private,9,Craft-repair,0,0,40,0
48,Self-emp-not-inc,10,Exec-managerial,0,0,65,0
19,Private,10,Exec-managerial,0,0,35,0
39,?,13,?,0,0,6,1
69,Self-emp-not-inc,5,Adm-clerical,0,0,40,0
32,Private,5,Transport-moving,0,0,50,0
20,Private,9,Other-service,0,0,38,0
22,Private,9,Transport-moving,0,0,40,0
20,Private,10,Adm-clerical,0,0,20,0
46,Private,13,Exec-managerial,0,0,37,0
37,Local-gov,10,Protective-serv,0,0,48,0
52,Private,13,Other-service,0,2824,20,1
22,Private,7,Other-service,0,0,30,0
60,Private,9,Adm-clerical,0,2231,40,0
22,Private,9,Transport-moving,0,0,48,0
70,Local-gov,9,Other-service,0,0,20,0
30,Private,13,Exec-managerial,0,0,42,1
33,Self-emp-not-inc,9,Exec-managerial,0,0,40,0
28,Private,9,Protective-serv,0,0,40,0
25,Private,7,Sales,0,0,35,0
34,Private,13,Other-service,0,2001,40,0
52,Private,9,Other-service,0,0,19,0
46,Local-gov,16,Prof-specialty,0,1902,52,1
21,Private,9,Other-service,0,0,35,0
25,Private,9,Handlers-cleaners,0,0,65,0
32,Private,14,Adm-clerical,0,0,40,0
64,?,9,?,0,0,20,0
37,Private,12,Exec-managerial,0,0,50,0
45,Federal-gov,9,Adm-clerical,0,0,40,1
41,Private,13,Sales,0,0,40,0
42,Private,10,Farming-fishing,0,0,40,0
56,Private,13,Craft-repair,0,0,40,0
43,Private,10,Prof-specialty,0,0,6,0
32,Private,13,Craft-repair,0,0,40,0
45,Private,13,Prof-specialty,0,0,40,0
24,State-gov,9,Transport-moving,0,0,49,1
32,Private,9,Craft-repair,0,0,40,0
34,Local-gov,13,Exec-managerial,3103,0,50,0
37,Private,14,Exec-managerial,0,1977,40,1
31,Private,13,Prof-specialty,0,0,47,0
34,Local-gov,14,Prof-specialty,0,0,50,0
67,Private,13,Adm-clerical,0,1510,8,0
46,Private,10,Sales,0,0,8,0
40,Private,10,Machine-op-inspct,0,0,48,0
38,Private,9,Adm-clerical,0,0,50,0
48,State-gov,9,Protective-serv,0,0,72,1
60,Self-emp-inc,4,Exec-managerial,0,0,55,0
43,Private,9,Adm-clerical,0,0,40,0
74,Private,14,Sales,0,0,10,0
58,Private,14,Exec-managerial,0,0,50,0
19,Private,10,Adm-clerical,0,0,20,0
41,Private,13,Prof-specialty,4650,0,45,0
22,Private,9,Adm-clerical,0,0,40,0
27,Private,9,Transport-moving,0,0,40,0
53,Private,14,Exec-managerial,0,0,40,1
25,State-gov,13,Prof-specialty,0,0,50,0
47,Self-emp-not-inc,10,Exec-managerial,0,0,65,0
19,Self-emp-not-inc,9,Adm-clerical,0,0,30,0
36,Private,7,Transport-moving,0,0,65,0
27,Private,12,Exec-managerial,0,0,45,0
32,Private,9,Transport-moving,0,0,72,0
24,Private,10,Adm-clerical,0,0,35,0
40,Private,3,Other-service,0,0,40,0
31,Federal-gov,14,Exec-managerial,7688,0,60,1
40,Self-emp-inc,13,Exec-managerial,0,0,65,0
24,Private,9,Tech-support,0,0,40,0
49,Self-emp-inc,13,Sales,0,0,55,0
44,Private,9,Sales,0,0,40,0
45,Private,9,Transport-moving,0,0,40,0
28,Private,13,Sales,0,0,50,0
31,Private,9,Other-service,0,0,30,0
32,Local-gov,9,Protective-serv,0,0,36,0
40,Private,13,Exec-managerial,0,0,40,0
61,Private,9,Transport-moving,0,0,60,0
60,Self-emp-not-inc,14,Prof-specialty,0,0,40,0
23,Private,13,Adm-clerical,0,0,40,0
59,Private,10,Other-service,0,0,32,0
61,Private,9,Adm-clerical,0,0,40,0
62,Local-gov,13,Adm-clerical,0,1258,38,0
26,Private,10,Exec-managerial,0,0,60,0
17,Private,7,Sales,0,0,15,0
43,Private,9,Machine-op-inspct,0,0,35,0
41,Private,13,Sales,0,0,50,1
73,Self-emp-not-inc,9,Farming-fishing,0,0,45,0
36,Private,10,Exec-managerial,0,0,60,0
50,Private,14,Exec-managerial,27828,0,48,0
44,Private,12,Farming-fishing,0,0,60,1
47,Private,9,Transport-moving,7688,0,55,1
55,Private,9,Sales,0,0,37,0
59,Federal-gov,9,Adm-clerical,0,0,40,0
47,Private,9,Adm-clerical,0,0,38,0
47,Private,9,Other-service,0,0,34,0
35,Private,11,Prof-specialty,0,0,40,1
35,Private,13,Other-service,0,0,40,0
17,Private,6,Sales,0,0,24,0
64,?,9,?,0,0,40,1
44,Private,11,Craft-repair,0,0,40,1
22,Private,10,Other-service,0,0,20,0
39,Private,10,Sales,0,0,40,0
53,Self-emp-inc,12,Exec-managerial,0,1876,50,0
24,Private,9,Craft-repair,0,0,40,0
58,State-gov,13,Exec-managerial,0,0,40,0
35,State-gov,9,Craft-repair,0,0,40,0
19,Private,11,Adm-clerical,0,0,40,0
24,State-gov,9,Tech-support,0,0,40,0
25,Self-emp-not-inc,9,Farming-fishing,0,0,30,0
63,Private,9,Exec-managerial,0,0,50,1
23,Private,9,Adm-clerical,0,0,40,0
30,Private,13,Sales,0,0,60,1
35,Private,9,Handlers-cleaners,0,0,30,0
69,?,9,?,0,0,40,1
32,Self-emp-inc,16,Prof-specialty,0,0,77,0
21,?,10,?,2105,0,20,0
35,Private,9,Other-service,0,0,30,0
38,Private,9,Sales,0,0,50,0
56,Self-emp-not-inc,10,Sales,0,0,60,0
29,Private,10,Sales,0,0,40,0
37,State-gov,13,Exec-managerial,0,0,50,1
34,Private,13,Prof-specialty,0,0,35,0
22,Private,4,Other-service,0,0,40,0
47,Federal-gov,13,Exec-managerial,0,0,40,0
27,Private,9,Adm-clerical,0,0,40,0
21,Private,7,Other-service,0,0,40,0
27,Private,13,Craft-repair,0,0,50,0
50,Private,13,Exec-managerial,0,2415,20,1
30,Private,9,Adm-clerical,0,0,38,0
32,Private,9,Exec-managerial,0,0,40,0
50,Private,13,Prof-specialty,0,0,36,0
30,Self-emp-not-inc,4,Farming-fishing,0,0,40,0
68,Without-pay,10,Farming-fishing,0,0,25,0
32,Private,10,Prof-specialty,0,0,40,0
25,Local-gov,13,Prof-specialty,0,0,40,0
21,Private,9,Adm-clerical,0,0,40,0
18,Private,10,Other-service,0,0,40,0
76,?,9,?,0,0,40,1
44,Private,9,Craft-repair,0,0,60,0
44,Private,13,Prof-specialty,0,0,45,0
28,Private,9,Craft-repair,0,0,60,0
56,Private,10,Adm-clerical,7298,0,45,0
48,Private,13,Adm-clerical,0,0,40,0
33,Private,13,Prof-specialty,0,0,50,0
42,Private,13,Exec-managerial,0,0,50,1
42,Private,10,Prof-specialty,0,0,40,1
47,Private,10,Adm-clerical,0,0,16,0
31,Local-gov,10,Adm-clerical,0,0,35,0
44,Private,9,Handlers-cleaners,0,1902,40,0
41,Private,12,Sales,0,0,40,0
36,Private,9,Sales,0,0,45,0
22,Private,10,Sales,0,0,40,0
20,Private,10,Adm-clerical,0,0,35,0
37,Private,14,Exec-managerial,15024,0,45,1
42,Self-emp-not-inc,11,Prof-specialty,0,0,50,0
34,Private,13,Sales,0,0,50,0
45,Private,9,Other-service,0,0,30,0
23,Private,10,Sales,0,0,40,0
19,Private,10,Exec-managerial,0,0,40,0
29,Private,9,Machine-op-inspct,0,0,45,0
49,Local-gov,9,Other-service,0,0,47,0
26,Private,5,Farming-fishing,0,0,40,0
49,Private,13,Craft-repair,0,0,40,1
74,Private,9,Adm-clerical,0,0,28,0
44,Private,3,Machine-op-inspct,0,0,40,0
31,Self-emp-not-inc,11,Sales,0,0,48,0
60,Private,11,Craft-repair,0,0,30,0
61,Private,5,Sales,0,0,25,0
25,Private,9,Machine-op-inspct,0,0,40,0
54,Private,11,Craft-repair,5013,0,40,0
70,Private,13,Handlers-cleaners,6418,0,40,1
20,Private,7,Farming-fishing,0,0,36,0
18,Private,8,Other-service,0,0,30,0
67,?,9,?,0,0,20,0
34,Private,9,Machine-op-inspct,0,0,40,0
50,Private,13,Prof-specialty,0,0,45,0
17,Private,5,Other-service,0,0,10,0
48,Private,11,Craft-repair,0,0,40,0
34,Private,9,Craft-repair,0,1408,38,0
46,Private,10,Sales,0,0,60,1
27,Private,10,Sales,0,0,40,0
45,Federal-gov,10,Adm-clerical,0,0,40,1
32,?,13,?,0,0,40,0
54,Private,10,Machine-op-inspct,0,0,40,0
83,Private,9,Protective-serv,0,0,55,0
40,Private,13,Sales,0,0,40,0
53,Local-gov,9,Other-service,0,0,40,0
35,Private,9,Machine-op-inspct,0,0,45,0
69,Private,9,Sales,0,0,40,0
33,Private,11,Transport-moving,0,0,40,0
35,Private,13,Prof-specialty,0,0,40,0
45,Private,11,Craft-repair,0,0,76,0
19,Private,9,Handlers-cleaners,0,0,20,0
47,Private,9,Exec-managerial,0,1974,40,0
35,Private,10,Transport-moving,0,0,45,0
64,Private,10,Adm-clerical,0,0,12,0
27,Self-emp-not-inc,12,Transport-moving,7688,0,70,1
39,Private,13,Exec-managerial,0,0,60,0
72,Private,9,Sales,0,0,17,0
41,Private,10,Craft-repair,0,1408,40,0
28,Local-gov,14,Prof-specialty,0,0,40,0
39,Federal-gov,10,Exec-managerial,0,0,40,0
25,Private,11,Sales,27828,0,40,1
62,Private,10,Other-service,0,0,40,0
43,Private,11,Tech-support,0,1902,32,1
36,Private,10,Exec-managerial,0,0,60,1
35,Private,13,Sales,0,0,50,0
20,Private,10,Sales,0,0,40,0
23,Private,9,Adm-clerical,0,2001,40,0
50,State-gov,13,Exec-managerial,0,0,40,0
39,Private,10,Sales,0,0,50,0
42,Self-emp-inc,9,Craft-repair,0,0,40,0
32,Private,9,Sales,0,0,40,0
33,Private,12,Craft-repair,0,0,20,0
25,Private,13,Handlers-cleaners,0,0,40,0
57,Self-emp-not-inc,9,Craft-repair,0,0,50,1
45,Private,13,Exec-managerial,0,0,38,1
18,Self-emp-not-inc,10,Exec-managerial,0,0,50,0
61,Private,9,Other-service,0,0,40,0
37,Private,9,Prof-specialty,0,0,40,0
31,Private,13,Sales,0,0,40,0
30,Private,13,Exec-managerial,0,0,45,0
38,Self-emp-not-inc,13,Prof-specialty,3103,0,60,1
52,Local-gov,11,Adm-clerical,0,0,40,0
62,Private,9,Transport-moving,0,0,40,1
22,?,10,?,0,0,40,0
52,Private,13,Other-service,0,0,50,0
29,Private,7,Handlers-cleaners,2829,0,14,0
35,Private,14,Prof-specialty,0,0,45,1
65,Self-emp-not-inc,9,Exec-managerial,0,0,59,1
39,Local-gov,9,Handlers-cleaners,0,0,40,1
40,Private,13,Prof-specialty,0,0,60,1
57,Self-emp-not-inc,7,Farming-fishing,0,0,99,0
31,Self-emp-not-inc,13,Exec-managerial,0,1902,40,1
29,Private,9,Farming-fishing,0,0,55,0
55,Self-emp-inc,13,Sales,0,0,60,1
45,Private,13,Prof-specialty,5178,0,40,1
36,Private,9,Craft-repair,0,0,40,0
38,Private,11,Machine-op-inspct,0,0,40,0
23,Private,9,Craft-repair,0,0,40,0
25,Private,6,Exec-managerial,0,0,40,0
56,Self-emp-not-inc,14,Sales,0,0,36,0
30,Private,9,Other-service,0,0,25,0
67,Private,9,Handlers-cleaners,0,0,24,0
37,Self-emp-not-inc,10,Exec-managerial,4386,0,50,1
41,Local-gov,10,Protective-serv,0,0,45,1
46,Private,10,Adm-clerical,0,0,40,1
41,Private,13,Exec-managerial,0,0,55,0
58,Private,13,Adm-clerical,0,0,40,0
25,Private,6,Other-service,0,0,40,0
27,Private,10,Exec-managerial,0,0,40,1
45,Self-emp-not-inc,15,Prof-specialty,0,0,50,1
57,Private,3,Other-service,0,0,40,0
42,Self-emp-not-inc,9,Sales,0,0,40,0
43,Private,13,Farming-fishing,0,0,50,1
23,Private,5,Machine-op-inspct,0,0,40,0
22,Private,9,Machine-op-inspct,0,0,40,0
37,Private,10,Exec-managerial,0,1887,60,1
26,Private,9,Other-service,0,0,39,0
25,Private,9,Other-service,0,0,40,0
26,Self-emp-not-inc,11,Other-service,0,0,35,0
21,Private,10,Sales,0,0,35,0
44,Federal-gov,9,Adm-clerical,0,0,40,0
59,Federal-gov,13,Adm-clerical,0,0,40,0
46,Local-gov,13,Prof-specialty,0,0,40,0
48,Private,9,Other-service,0,0,40,0
34,Private,10,Sales,0,0,65,0
47,Private,9,Tech-support,0,0,36,0
51,Federal-gov,13,Exec-managerial,0,0,40,0
62,Federal-gov,10,Tech-support,4650,0,40,0
55,State-gov,9,Adm-clerical,0,1617,40,0
43,Private,12,Sales,0,0,40,0
27,Private,13,Prof-specialty,0,0,40,0
21,Private,10,Machine-op-inspct,0,0,40,0
18,Self-emp-inc,8,Farming-fishing,0,0,10,0
19,Self-emp-not-inc,10,Farming-fishing,0,0,50,0
55,Self-emp-inc,3,Sales,0,0,40,0
41,Private,10,Exec-managerial,-31073,0,50,1
26,Private,9,Craft-repair,5013,0,60,0
36,Self-emp-inc,10,Exec-managerial,0,0,70,0
25,Private,9,Farming-fishing,0,0,30,0
17,Private,8,Other-service,0,0,8,0
46,Private,9,Exec-managerial,0,0,40,0
50,Federal-gov,10,Exec-managerial,0,0,40,0
29,Private,9,Exec-managerial,0,0,45,0
30,Private,9,Adm-clerical,0,0,40,0
39,Self-emp-inc,14,Prof-specialty,0,0,40,0
37,Private,10,Craft-repair,0,0,55,0
38,Private,7,Sales,0,0,50,0
43,Local-gov,10,Protective-serv,0,1887,40,1
22,Private,10,Other-service,0,0,24,0
36,Private,13,Sales,0,0,40,0
27,Private,9,Handlers-cleaners,0,0,28,0
45,Private,10,Craft-repair,0,0,40,1
52,Local-gov,4,Other-service,0,0,40,0
53,?,9,?,0,0,40,1
32,State-gov,11,Tech-support,3411,0,40,0
21,Private,9,Sales,0,0,45,0
22,Self-emp-not-inc,10,Other-service,0,0,35,0
50,Private,10,Adm-clerical,0,0,40,0
39,Self-emp-not-inc,10,Craft-repair,5178,0,40,0
47,Private,10,Craft-repair,0,0,40,0
46,Local-gov,9,Adm-clerical,0,0,25,0
40,Self-emp-not-inc,10,Prof-specialty,0,0,60,0
22,Private,9,Handlers-cleaners,0,0,40,0
52,Private,9,Exec-managerial,0,0,45,0
33,Private,5,Craft-repair,0,0,40,0
30,Private,14,Prof-specialty,0,0,50,1
21,State-gov,10,Tech-support,0,0,50,0
73,Federal-gov,10,Tech-support,3273,0,40,0
39,Private,12,Adm-clerical,0,0,40,0
20,Private,10,Adm-clerical,0,0,15,0
37,Self-emp-not-inc,13,Tech-support,0,0,40,1
56,Local-gov,8,Handlers-cleaners,0,0,40,0
31,Private,10,Prof-specialty,3908,0,40,0
59,Private,9,Exec-managerial,0,0,30,1
44,Private,2,Farming-fishing,0,0,40,0
25,Private,9,Exec-managerial,7298,0,84,1
34,Private,14,Exec-managerial,27828,0,60,0
30,Private,10,Transport-moving,0,0,35,0
65,Local-gov,9,Adm-clerical,0,0,16,0
59,Private,10,Exec-managerial,0,0,40,1
50,State-gov,9,Other-service,0,0,30,0
20,?,10,?,0,0,40,0
24,Private,9,Adm-clerical,0,0,40,0
34,Self-emp-not-inc,9,Craft-repair,0,0,50,0
51,Federal-gov,9,Other-service,0,0,40,0
28,Private,9,Transport-moving,0,0,40,0
76,Local-gov,10,Adm-clerical,0,0,30,0
42,Local-gov,14,Prof-specialty,0,0,22,0
33,Private,13,Prof-specialty,10520,0,45,1
20,Private,9,Exec-managerial,0,0,25,0
20,Private,9,Sales,0,0,30,0
28,Private,13,Sales,0,0,45,0
20,Private,10,Machine-op-inspct,0,0,40,0
31,Private,13,Craft-repair,0,0,40,1
55,Private,13,Prof-specialty,0,0,40,1
67,Self-emp-inc,10,Sales,0,0,40,0
52,Private,11,Sales,0,0,40,0
39,Private,13,Exec-managerial,-31073,0,70,1
23,Local-gov,13,Prof-specialty,0,0,45,0
36,State-gov,9,Adm-clerical,0,0,40,0
45,Private,9,Machine-op-inspct,0,0,50,0
46,Private,13,Adm-clerical,0,0,40,0
44,Federal-gov,13,Adm-clerical,0,1977,40,0
49,Private,9,Other-service,0,0,35,0
33,Self-emp-inc,13,Prof-specialty,0,0,40,0
20,Self-emp-not-inc,4,Craft-repair,0,0,20,0
42,Private,10,Exec-managerial,0,0,55,0
26,Private,10,Tech-support,3103,0,40,1
28,Private,13,Exec-managerial,0,0,45,0
30,Private,13,Prof-specialty,0,0,50,0
61,Private,9,Craft-repair,0,2051,20,0
22,Private,9,Adm-clerical,0,0,40,0
63,?,5,?,5178,0,40,1
18,Private,10,Craft-repair,0,0,30,0
51,Private,9,Transport-moving,0,0,40,1
69,Self-emp-not-inc,9,Sales,0,0,33,0
25,Private,9,Handlers-cleaners,0,0,45,0
24,Private,13,Adm-clerical,0,0,28,0
31,Private,13,Sales,0,0,55,0
20,Private,10,Sales,0,0,50,0
74,Federal-gov,10,Transport-moving,0,0,18,0
36,Local-gov,9,Exec-managerial,0,0,40,0
28,Private,11,Prof-specialty,0,1726,40,0
36,Private,12,Sales,0,0,40,0
56,Local-gov,9,Adm-clerical,0,0,40,0
19,Private,10,Handlers-cleaners,0,0,30,0
20,Private,7,Handlers-cleaners,0,0,39,0
23,Private,10,Sales,0,0,25,0
24,Self-emp-inc,9,Craft-repair,0,0,40,0
29,Private,13,Exec-managerial,0,0,45,1
33,Private,5,Handlers-cleaners,0,0,40,0
38,Federal-gov,9,Adm-clerical,0,0,40,0
29,Private,9,Sales,2829,0,38,0
81,Private,13,Sales,0,0,50,1
36,Private,9,Exec-managerial,0,0,45,0
30,Private,13,Prof-specialty,0,0,40,0
46,Private,11,Protective-serv,0,0,40,0
68,Private,4,Other-service,0,0,30,0
31,Private,9,Prof-specialty,0,0,55,1
28,Self-emp-not-inc,9,Sales,0,0,60,0
49,Private,16,Tech-support,7430,0,40,0
59,Private,9,Craft-repair,0,0,40,0
22,Private,10,Other-service,0,0,40,0
29,Private,13,Sales,0,0,40,0
36,Private,9,Other-service,0,0,40,0
31,Private,6,Adm-clerical,0,0,40,0
30,Self-emp-inc,10,Exec-managerial,0,0,25,0
41,Self-emp-not-inc,11,Prof-specialty,0,0,15,1
39,Private,12,Craft-repair,7688,0,60,1
44,Private,10,Machine-op-inspct,0,0,40,0
49,Private,10,Adm-clerical,3674,0,40,0
40,Private,13,Prof-specialty,0,0,40,0
33,Private,9,Machine-op-inspct,0,0,46,1
29,Private,9,Craft-repair,0,0,40,0
38,Self-emp-not-inc,13,Farming-fishing,0,0,99,0
25,Private,13,Exec-managerial,0,0,60,0
57,Local-gov,13,Exec-managerial,0,0,40,0
44,Private,13,Exec-managerial,0,0,40,0
63,Private,7,Other-service,0,0,30,0
19,Private,9,Adm-clerical,0,0,40,0
31,Private,9,Other-service,0,0,40,0
40,Federal-gov,10,Adm-clerical,0,0,50,0
44,Local-gov,9,Adm-clerical,0,0,40,0
28,Private,10,Adm-clerical,0,0,40,0
36,Private,9,Craft-repair,0,0,40,0
38,Private,9,Sales,0,0,42,0
52,Private,9,Craft-repair,0,0,40,0
22,Private,13,Sales,0,0,40,0
23,Private,10,Other-service,0,0,23,0
32,Private,10,Adm-clerical,0,0,40,0
75,Self-emp-not-inc,14,Sales,0,0,45,0
44,Private,9,Handlers-cleaners,0,0,40,0
32,Private,9,Machine-op-inspct,0,0,40,0
20,Private,8,Farming-fishing,0,0,40,0
20,Private,10,Sales,1055,0,30,0
31,Private,9,Sales,0,1594,30,0
27,Private,13,Adm-clerical,0,0,43,0
38,Private,9,Craft-repair,0,0,45,0
34,Private,13,Sales,0,0,41,0
62,?,14,?,0,0,50,0
20,Local-gov,10,Prof-specialty,0,0,18,0
40,Private,9,Prof-specialty,0,1902,40,1
33,State-gov,14,Prof-specialty,0,0,30,0
25,Private,13,Prof-specialty,0,1741,40,0
38,Private,14,Prof-specialty,0,0,20,0
19,Private,9,Adm-clerical,0,0,42,0
26,Local-gov,9,Other-service,0,0,16,0
35,Private,14,Exec-managerial,0,0,45,1
36,Private,9,Machine-op-inspct,0,0,36,0
53,Private,11,Tech-support,0,0,40,1
30,Self-emp-not-inc,7,Craft-repair,0,0,45,1
46,State-gov,9,Adm-clerical,0,0,37,0
39,Local-gov,14,Prof-specialty,0,0,40,1
34,Private,9,Sales,0,0,20,0
40,State-gov,16,Prof-specialty,0,0,50,1
47,Private,9,Transport-moving,0,0,48,0
30,Private,9,Handlers-cleaners,0,0,60,0
49,Private,4,Machine-op-inspct,0,0,40,0
22,Private,9,Sales,0,0,40,0
45,Private,10,Craft-repair,0,0,30,0
45,Private,13,Sales,0,0,42,1
32,Private,9,Adm-clerical,0,0,40,0
79,?,4,?,1409,0,35,0
30,Private,5,Craft-repair,0,0,40,0
20,?,10,?,0,0,25,0
47,Private,9,Machine-op-inspct,0,0,48,1
33,Local-gov,9,Other-service,0,0,8,0
46,State-gov,12,Adm-clerical,0,2258,38,1
45,Private,13,Exec-managerial,0,1408,40,0
41,Private,4,Exec-managerial,0,0,60,0
55,Private,5,Craft-repair,0,0,55,0
25,Private,12,Adm-clerical,0,0,40,0
44,Private,14,Adm-clerical,0,0,40,0
47,Private,9,Sales,0,0,38,1
46,State-gov,13,Prof-specialty,0,0,38,0
18,?,7,?,0,0,16,0
39,Private,10,Farming-fishing,0,0,50,1
46,Private,13,Tech-support,0,0,40,0
33,Private,10,Other-service,0,0,40,0
37,State-gov,12,Exec-managerial,0,0,45,0
45,Private,10,Machine-op-inspct,0,0,65,0
32,Self-emp-inc,10,Exec-managerial,0,0,55,1
33,Self-emp-not-inc,11,Other-service,0,0,99,0
35,Private,9,Craft-repair,0,0,40,0
39,Private,9,Exec-managerial,0,0,40,0
30,Private,13,Prof-specialty,0,0,50,0
